Abrahamic,Accountability,Adoption,Agency,AllScriptureCount,America,Angel,Art,Articles of Faith,Atonement,Attitude,Authority,AuthorityMentions,BYU,Balance,Baptism,Bible,Blessing,BoM,Body,Book of Mormon,Brigham Young,Brotherhood,Calling,Character,Charity,Chastity,Children,Christianity,Christmas,Church,Citizenship,Comforter,Commandments,Commitment,Communication,Compassion,Conscience,Consecration,Contention,Conversion,Courage,Covenant,Creation,Creativity,D&C,Date,DaysElapsed,Decision,Dedication,Disciple,Discipline,Discourage,Divine,Doctrine,Doctrine and Covenants,Education,Esteem,Eternal Life,Eternity,Exaltation,Example,Excellent,Failure,Faith,Family,Family History,Fear,Fellowship,Finance,FirstPersonPronoun,Foreordination,Forgiveness,Freedom,Friendship,Gender,Gift,Giving,God,Gospel,Government,Gratitude,Growth,Habit,Happiness,Heal,Heavenly Father,Heritage,History,Holy Ghost,Home,Honesty,Honor,Hope,Humility,I am a woman,Improvement,Individual Worth,Initiative,Inspiration,Integrity,Jesus Christ,Joseph Smith,Joy,Kind,Knowledge,Language,Last Day,Law,Leadership,Learning,Life,Light,Light of Christ,Listen,Lonely,Love,Marriage,Media,Meekness,Membership,Men,Mercy,Miracle,Missionary,Mistake,Modesty,MonthGiven,Morality,Mortality,Music,NT,Natural Man,OT,Obedience,Opportunity,Ordinance,Organization,Parent,Patience,Patriarchal Blessing,Patriotism,Peer Pressure,PercentInItalics,PercentInQuotes,Perfection,Perspective,Pioneer,Plan of Salvation,PoGP,Polarity,Politic,Potential,Power,Prayer,Premortal,Preparation,Prepare,Priesthood,Priority,Progression,Prophet,Question,Relationship,Religion,Religious Freedom,Remember,Repent,Responsibility,Restoration,Resurrection,Revelation,Reverence,Righteous,Sabbath,Sacrament,Sacred,Sacrifice,Safety,Salvation,Satan,Scripture,Second Coming,Self-Reliance,Selfless,Service,Socialism,SpeakerPosition,Spirit,Spiritual Growth,Spirituality,Standard,Stewardship,StoryNames,Subjectivity,Success,Suffering,Talent,Talking Speed,Teaching,Technology,Temple,Tempt,Testimony,Thought,Time,Tithing,Tolerance,Trial,Trust,Truth,Understand,Unity,Value,Virtue,War,WeToYouRatio,Wisdom,Witness,Woman,WordCount,WordQuantity,Work,Worldly,Worship,Worthy,YearGiven,Zion,Pageviews
0,0,0,3,8,0,0,0,0,0,0,0,27,8,1,0,0,2,1,0,0,5,0,0,2,0,0,7,0,0,7,0,0,2,6,10,0,0,2,0,0,0,6,0,0,4,7,6329,9,0,0,0,0,1,2,2,1,1,0,2,0,2,1,1,2,26,0,3,0,0,37,0,0,0,3,Male,0,3,6,0,0,0,2,0,4,1,1,0,0,2,3,0,3,1,0,0,1,0,0,8,0,2,1,1,12,2,0,0,0,2,3,21,0,0,0,0,58,57,1,3,0,10,0,0,0,0,0,8,0,0,0,3,0,0,1,0,0,0,6,0,0,0,0,0.135932945,0.010386297,3,0,0,0,0,0.21,0,4,1,3,1,1,1,3,0,0,1,3,37,2,1,1,2,2,0,0,7,0,1,0,1,0,3,0,0,0,5,0,0,0,1,0,Unknown,3,0,0,2,2,8,0.5,1,4,0,2.97849923,6,0,11,0,0,1,18,0,0,0,3,1,15,0,2,1,0,31.5,2,6,6,5488,1578,5,0,0,2,2000,0,20747
0,0,0,0,13,1,3,0,0,11,0,2,10,1,0,9,4,0,13,0,110,1,0,0,1,0,0,3,8,0,22,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,393,2,0,0,0,0,4,11,1,4,0,1,0,0,4,0,1,5,2,0,2,0,0,47,0,0,0,2,Male,4,3,18,1,0,1,0,0,0,0,0,0,14,2,2,8,0,0,0,0,1,0,0,2,0,8,56,0,3,0,1,2,0,1,1,6,2,0,0,0,1,0,0,0,0,24,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.064193813,0.000821243,3,0,0,0,0,0.12,0,0,12,0,1,0,0,0,0,1,9,6,2,3,2,0,1,0,1,1,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,Sunday School General President,9,0,0,0,0,35,0.44,0,3,1,3.797797354,1,0,0,1,12,0,12,0,0,1,0,18,0,1,0,0,1,21.6,0,8,1,7306,1977,7,0,0,0,2016,0,20514
0,0,0,0,4,0,1,0,0,0,0,0,4,3,0,0,0,6,2,1,5,1,0,0,1,0,0,23,0,1,7,0,0,5,1,0,2,0,0,0,0,0,3,0,0,0,1,1583,2,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,9,16,0,1,0,0,87,0,2,0,0,Male,1,4,25,8,0,0,0,0,0,0,3,0,0,3,6,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,12,2,1,1,0,6,1,0,0,0,9,0,3,4,0,0,7,0,0,0,0,1,2,1,5,0,1,5,0,0,0,0,0.071213873,0,0,1,1,2,0,0.16,0,1,1,1,0,0,0,0,0,1,3,0,0,0,2,23,2,1,3,1,2,0,0,0,0,2,1,0,2,0,3,0,0,0,1,0,Unknown,13,0,0,0,0,16,0.48,0,0,0,0.99136038,1,0,5,1,5,6,9,0,0,0,0,0,5,0,2,0,0,189.391,0,5,1,4325,1310,4,0,0,0,2013,0,20430
0,0,0,9,21,1,0,0,0,0,1,0,3,0,0,0,0,1,5,0,0,1,0,0,0,0,0,2,1,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,13882,0,0,3,1,0,3,2,0,0,0,1,3,0,2,0,0,10,0,0,0,1,0,20,0,1,0,2,Male,0,3,16,3,0,0,3,0,2,0,1,0,0,0,4,0,0,3,5,0,0,0,0,0,0,3,2,2,1,0,1,0,0,0,6,19,2,0,1,0,8,0,0,0,0,2,0,0,0,0,0,11,0,2,0,10,0,1,3,1,0,0,0,69,0,0,0,0.011318768,0.006580679,6,0,0,2,0,0.18,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,24,0,0,0,0,0,Of the Seventy,0,1,0,0,0,14,0.52,0,4,0,2.612610217,1,0,0,1,0,1,24,0,0,1,1,1,3,0,2,2,0,2401,2,1,0,3799,1311,3,0,0,0,1979,0,19827
0,0,0,4,31,0,0,0,0,0,0,1,15,0,0,0,0,5,7,0,2,3,0,1,0,0,0,6,3,0,12,3,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,14295,3,0,7,0,1,7,22,0,2,0,0,1,0,0,0,5,1,4,0,0,0,0,25,19,0,2,1,Male,0,3,46,7,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,3,1,4,5,2,0,5,0,0,4,2,1,16,1,0,0,0,1,0,0,0,0,8,0,0,0,1,0,10,0,2,1,16,0,5,2,0,0,2,2,1,0,0,0,0.077652846,0.036542516,3,3,0,2,0,0.14,0,0,1,0,2,0,1,3,0,0,11,0,2,15,7,2,0,1,0,0,4,0,2,0,0,0,0,0,3,0,38,0,0,0,2,0,of the Seventy,5,0,0,1,0,22,0.46,0,1,0,2.732362851,3,0,0,0,0,3,15,0,0,0,6,5,6,0,4,0,0,451.562,7,1,1,5692,1680,3,0,0,0,1978,0,19601
0,0,1,1,5,3,1,0,0,0,0,0,7,0,0,0,6,1,1,0,5,1,1,2,0,0,0,0,5,0,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,22702,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,79,0,0,0,2,Male,0,6,34,3,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,7,17,0,0,1,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,30,0,0,0,0,0,10,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0.014680182,0,0,0,0,0,0,0.13,1,0,1,1,0,0,5,0,0,1,26,3,0,1,0,2,0,0,1,2,4,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,Assistant to the Quorum of the Twelve Apostles,4,0,0,3,0,20,0.47,0,0,0,1.785713543,2,0,1,0,6,1,9,0,0,0,0,4,4,0,0,0,6,7.143,0,3,1,2861,841,4,0,1,0,1955,1,18839
0,0,0,0,3,0,0,0,0,0,0,0,2,7,0,0,0,5,0,1,1,1,0,0,0,0,0,1,0,0,4,0,0,1,1,0,0,0,0,0,0,0,2,1,0,2,0,302,1,0,0,0,0,0,2,2,1,0,0,0,0,2,0,0,19,3,0,2,0,0,132,0,0,0,1,Male,0,0,3,4,0,0,0,4,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,4,0,0,0,4,1,0,11,0,4,7,5,0,0,0,7,0,2,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0.057038835,0.000910194,1,0,0,0,0,0.11,0,2,3,0,0,0,0,0,0,2,0,1,1,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Performance Psychology Consultant for BYU Athletics,2,0,0,0,0,4,0.48,2,0,0,2.689113659,0,0,0,0,0,15,21,0,0,0,0,0,3,0,0,0,0,22.222,0,0,2,3296,1027,10,0,0,0,2017,0,18575
0,0,0,0,18,0,2,0,0,2,5,0,5,2,0,7,1,5,7,1,4,1,0,0,0,0,0,9,0,0,9,0,0,1,1,1,0,0,0,0,0,0,2,2,0,4,1,1044,3,0,0,0,0,0,7,2,1,0,1,0,1,2,0,0,3,1,0,0,0,0,197,0,0,0,2,Male,0,6,26,3,0,0,0,0,1,0,1,0,0,3,10,3,0,2,0,0,3,0,0,1,0,6,5,0,1,0,0,1,2,0,0,25,16,1,2,0,6,0,0,0,0,7,0,2,0,1,0,1,0,0,2,4,0,2,0,1,0,0,3,0,0,0,0,0.099195209,0,0,0,0,0,1,0.11,0,0,6,3,0,0,0,0,0,0,6,1,0,2,2,3,0,0,1,5,6,0,0,0,0,0,4,0,1,0,29,1,0,0,1,0,Unknown,9,0,1,0,0,14,0.44,0,0,0,2.989545822,8,0,4,0,6,4,16,0,0,0,0,3,3,0,0,1,0,44.18,0,1,2,5343,1414,2,0,0,0,2015,0,17361
0,0,0,0,6,4,0,2,0,0,0,0,3,0,0,0,0,3,0,2,0,1,0,2,0,0,0,4,1,0,13,1,0,0,0,0,1,0,0,0,0,1,0,4,0,0,2,18079,0,0,0,0,2,0,1,0,4,0,1,1,0,0,0,2,4,1,0,0,0,0,131,0,1,0,1,Male,0,2,28,0,2,0,2,1,0,0,1,0,3,0,1,0,0,2,1,0,0,0,0,3,2,3,0,0,1,6,0,0,2,3,6,25,0,0,1,0,7,1,0,0,0,30,0,0,0,0,0,5,0,0,0,3,0,2,0,0,0,2,0,1,0,4,0,0.112130245,0,0,0,0,0,1,0.15,1,2,2,1,0,0,0,0,0,1,0,5,3,4,3,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,of the First Presidency,1,0,0,1,0,18,0.51,0,0,0,1.941542836,0,0,0,0,4,8,10,0,1,0,0,7,5,0,0,0,1,7.934,0,0,3,4361,1270,4,0,0,0,1968,0,16987
0,0,0,0,5,0,0,0,0,4,0,0,6,0,0,0,0,7,1,0,0,2,0,0,0,0,1,1,0,0,18,0,0,2,1,1,1,0,0,0,0,1,0,0,0,3,0,15795,3,0,7,0,0,7,1,0,0,0,2,5,0,1,0,1,1,2,0,0,0,0,78,0,1,0,0,Male,0,11,24,10,0,0,2,0,1,0,0,0,4,0,3,0,0,1,3,0,0,0,0,1,0,10,1,5,9,2,0,0,0,1,2,33,2,0,1,0,21,0,0,0,0,24,0,0,2,1,0,9,0,1,1,1,0,0,0,1,0,0,1,3,1,0,0,0.057029834,0,0,6,0,1,0,0.2,0,0,2,5,0,2,3,1,0,1,3,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,2,0,0,2,4,0,Assistant to the Quorum of the Twelve Apostles,6,0,0,0,0,6,0.54,0,14,0,2.790742603,5,0,0,4,0,3,30,1,0,8,1,5,6,0,0,0,0,519.291,1,1,1,6067,1393,4,0,1,2,1974,1,16535
0,0,0,0,2,1,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,673,1,0,0,1,0,2,0,0,1,0,0,0,0,2,0,1,1,0,0,2,0,0,177,0,0,0,1,Female,0,4,7,0,0,0,1,0,2,0,0,0,1,0,5,0,0,1,0,0,0,0,1,0,0,0,0,1,5,20,1,0,0,39,10,10,0,0,1,0,1,0,0,0,0,10,0,0,5,1,0,1,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0.032514001,0,0,0,0,0,0,0.2,0,0,2,1,0,0,0,0,0,1,0,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unknown,1,0,0,0,0,30,0.47,0,1,2,2.560874554,6,4,0,0,0,6,25,0,0,0,0,1,4,0,2,1,0,208.642,4,0,1,6428,1617,13,0,0,0,2016,0,15789
0,0,0,0,25,0,6,0,3,34,0,0,1,0,0,0,0,2,14,5,0,2,0,0,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15,0,1,0,13434,0,0,0,0,0,1,4,0,0,0,10,5,2,0,0,1,5,2,0,0,0,0,7,0,0,0,1,Male,0,0,20,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,2,1,0,2,0,2,0,0,28,3,0,0,0,0,0,0,0,0,43,0,0,0,0,0,2,0,6,0,5,3,0,2,0,1,0,1,0,0,0,0,0.056945863,0.115423902,1,0,0,7,5,0.16,0,0,8,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,10,4,0,5,0,0,1,4,0,23,0,1,0,0,0,0,0,Of the Quorum of the Twelve Apostles,12,0,0,0,0,15,0.51,0,4,0,2.136258682,0,0,0,0,0,1,3,0,0,1,0,5,5,1,0,0,1,560.333,1,1,0,3916,924,3,1,0,1,1981,0,14822
0,0,0,0,4,0,0,0,1,1,4,1,10,7,0,0,0,1,1,1,0,1,0,0,1,0,0,4,2,0,37,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,14204,2,0,0,0,1,0,0,0,4,0,0,0,0,6,0,1,6,5,0,1,0,0,123,0,0,0,6,Male,0,1,3,3,0,0,1,0,4,0,0,0,1,0,2,5,0,4,0,0,0,0,0,0,0,1,0,0,7,3,0,0,8,2,4,21,7,0,2,0,19,4,0,1,0,9,1,0,14,0,0,1,0,0,1,1,0,1,2,0,0,0,2,1,0,2,0,0.070535714,0.001190476,2,7,0,0,0,0.17,0,1,0,3,0,1,1,2,0,0,0,11,1,0,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,President of Ricks College,4,0,0,0,0,9,0.53,0,3,0,3.574954887,3,0,1,0,1,5,19,1,7,0,3,2,7,0,2,0,1,162.5,1,1,17,6720,1724,12,0,0,1,1979,0,14752
0,0,2,2,29,0,0,0,0,4,1,1,2,0,0,0,0,1,2,3,1,2,0,0,0,0,0,7,2,0,11,0,0,9,0,0,0,0,0,0,0,0,0,1,0,6,0,13056,0,0,1,0,0,6,16,0,0,0,7,3,1,0,1,0,5,2,0,0,5,0,46,0,0,0,4,Male,4,2,48,11,0,0,0,0,0,0,0,0,0,7,1,0,2,1,0,0,0,0,0,1,0,7,0,0,0,2,1,1,2,0,0,16,1,0,0,0,11,0,0,0,0,25,1,0,3,0,0,3,0,0,0,20,0,1,2,0,0,0,1,0,0,0,0,0.075218659,0,4,0,0,3,0,0.14,0,0,17,8,1,0,0,0,0,1,6,0,23,1,0,0,4,0,0,4,6,0,0,0,0,1,2,0,14,0,6,0,0,0,5,0,Of the Quorum of the Twelve Apostles,18,0,0,0,0,8,0.48,0,0,0,2.487308041,2,0,0,0,1,1,8,0,0,0,0,6,5,0,0,0,0,184.471,0,1,1,5145,1145,6,0,22,0,1982,0,14620
0,0,0,0,9,4,1,1,1,0,0,0,12,5,0,0,0,0,1,1,0,7,0,0,0,0,0,7,0,0,7,0,0,0,1,0,0,0,1,0,0,2,1,0,0,3,6,12734,1,0,0,0,1,1,0,0,4,0,0,2,0,1,3,1,2,3,0,0,0,0,93,0,0,1,2,Combo,1,7,18,1,2,1,3,0,0,0,0,1,4,2,8,0,1,7,0,0,2,0,0,1,0,3,2,0,6,0,2,3,1,0,3,26,2,0,0,0,13,14,0,0,0,10,0,0,5,0,0,1,0,0,0,3,0,2,0,3,0,0,3,3,0,1,0,0.147120167,0,0,0,0,0,0,0.14,1,3,4,0,0,0,1,0,0,2,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,2,0,Unknown,5,0,0,0,0,19,0.51,1,3,0,3.265475339,1,0,23,1,1,3,18,0,0,0,0,1,2,0,0,0,7,24.045,1,0,4,6233,1817,14,0,0,1,1983,4,14370
0,0,0,0,3,2,0,0,0,0,0,0,5,9,0,0,5,1,0,0,0,0,0,0,0,1,0,1,3,0,6,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,470,0,0,1,0,0,4,0,0,3,0,1,3,0,2,0,1,15,6,0,0,0,0,27,0,1,7,2,Male,2,7,13,1,0,0,0,1,0,1,1,5,7,0,0,0,0,4,0,0,0,0,0,0,0,5,1,0,1,2,1,0,0,0,2,24,1,0,0,0,9,2,0,0,0,8,1,0,1,0,0,8,2,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0.07864633,0.001191611,0,0,0,0,0,0.13,2,0,2,0,0,0,0,0,0,1,2,2,1,42,41,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,Of the Quorum of the Twelve Apostles,6,0,4,0,0,54,0.44,0,1,0,1.927175191,0,2,0,0,1,0,14,0,0,1,0,2,1,0,5,0,2,136.125,0,1,1,4196,1646,2,0,0,1,2016,0,14217
0,0,0,0,16,1,0,0,0,5,0,0,4,17,0,0,0,3,1,0,1,4,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1058,0,0,1,0,1,1,0,0,3,0,1,0,1,3,2,51,5,1,0,0,0,0,46,0,0,0,0,Male,0,3,9,3,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,1,1,7,5,0,0,8,0,22,13,1,0,0,1,7,0,0,0,0,2,0,0,8,2,0,1,0,0,0,2,0,1,0,2,0,0,3,1,0,0,0,0.050802139,0.001604278,14,3,0,1,1,0.14,0,2,3,1,2,0,0,0,0,2,1,8,1,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,1,0,3,0,0,0,1,0,President of Brigham Young University,4,0,0,0,0,9,0.51,4,0,3,3.208171745,1,0,0,0,1,0,5,0,0,0,3,8,3,0,0,1,0,105.018,0,2,1,3740,1183,4,0,0,0,2015,0,13433
0,0,0,1,20,0,2,1,1,0,2,1,11,3,0,2,0,4,4,1,2,0,0,0,1,2,0,4,0,0,10,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,631,0,0,2,0,6,2,1,1,0,0,0,0,0,7,2,0,6,7,0,1,0,0,74,0,0,0,5,Male,6,5,3,1,0,10,0,1,14,1,3,0,3,4,4,1,0,1,0,0,1,0,0,2,0,2,4,4,3,0,0,0,0,1,6,13,1,1,0,1,8,0,0,0,0,8,1,0,1,1,0,3,0,0,0,11,0,0,0,2,0,0,5,0,0,1,0,0,0.029040705,2,1,0,0,1,0.26,0,0,0,5,0,0,0,0,0,0,10,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,7,25,0,0,0,1,0,Of the Seventy,4,0,0,0,0,20,0.51,0,2,0,2.599687163,3,0,2,0,0,1,13,1,0,2,0,1,3,0,1,0,0,20.455,0,1,3,4201,1431,2,0,0,1,2016,0,13262
0,2,0,0,36,0,0,0,0,1,3,2,8,0,0,1,0,10,11,22,1,0,0,4,0,0,0,3,0,0,12,0,0,4,0,0,0,0,0,0,0,0,5,9,0,9,0,4770,1,0,0,0,1,1,3,3,1,0,1,0,0,11,0,0,3,0,0,13,0,0,67,0,0,0,0,Male,0,5,61,2,0,1,0,0,0,0,0,0,2,1,3,0,3,3,1,0,0,0,0,0,1,10,1,0,3,1,2,0,4,0,0,12,4,0,0,0,4,4,0,1,0,14,1,0,1,0,1,11,0,0,0,12,0,4,3,1,6,1,0,0,1,0,0,0.082712986,0,2,0,0,1,0,0.16,0,0,2,3,0,0,1,5,0,0,11,0,0,0,1,5,2,3,1,2,1,17,0,4,2,62,3,0,3,0,12,0,0,0,7,0,Of the Presidency of the Seventy,12,0,0,2,1,11,0.53,0,3,0,2.703372306,3,0,13,0,1,2,9,0,0,0,2,3,12,0,3,0,0,135.674,4,2,10,6045,1611,5,0,1,0,2004,0,13158
0,0,0,0,20,0,1,3,0,1,0,1,11,0,1,0,0,5,7,2,2,2,0,0,4,0,0,6,3,0,4,0,0,5,1,0,1,0,0,0,0,0,3,0,0,4,0,10543,0,0,2,1,0,2,2,1,3,0,0,1,2,3,0,1,9,2,0,3,0,0,50,0,0,2,1,Male,0,1,22,3,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,5,1,0,5,0,2,0,3,2,3,13,2,0,1,1,3,0,0,2,0,12,0,1,3,0,0,1,0,0,0,6,0,3,12,0,0,0,1,2,0,0,0,0.019852524,0,0,0,0,0,0,0.13,0,0,3,2,0,0,0,2,0,0,5,0,0,2,0,2,0,1,2,1,2,0,0,3,0,0,2,1,2,2,3,2,1,0,1,0,President of Brigham Young University,6,0,0,0,0,24,0.53,0,4,0,2.092782946,3,0,1,2,1,5,11,1,0,1,0,3,1,0,0,0,0,200.893,2,0,2,5289,1623,2,0,2,1,1989,0,12500
0,0,0,0,7,0,0,0,1,0,0,0,2,8,0,0,1,2,3,0,1,1,0,48,0,0,0,6,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,2738,1,0,0,0,0,1,4,0,1,1,1,0,0,3,1,0,4,2,0,0,0,0,95,0,0,0,1,Male,42,5,17,5,1,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,1,2,0,1,0,0,0,2,32,0,0,1,1,5,0,1,0,0,4,0,0,5,0,0,6,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0.016249733,0,1,0,0,0,0,0.21,0,0,7,0,0,0,0,0,0,0,0,5,0,1,2,2,0,1,3,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,24,0,BYU Associate Professor,5,0,0,0,0,11,0.49,1,1,2,2.645040836,3,0,0,1,0,3,10,0,0,1,0,1,1,0,2,0,0,17.61,2,1,1,4677,1371,57,1,0,1,2010,1,12414
0,0,1,0,1,9,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,3,0,0,0,11,0,0,6,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3200,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,7,7,0,0,0,1,160,0,0,0,1,Male,7,94,12,0,3,0,3,0,24,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,24,0,0,1,0,1,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.014428999,0,0,1,0,0,0,0.22,0,0,3,0,0,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,President of the American Enterprise Institute,0,0,0,0,0,11,0.49,6,1,0,2.697834896,7,0,0,0,0,7,16,0,0,0,0,0,3,0,0,0,0,38.007,0,1,1,5683,1196,13,1,1,0,2009,0,12358
0,0,0,0,3,7,0,4,0,0,1,0,3,0,0,0,0,5,0,0,0,6,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15737,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,4,7,1,0,3,0,0,50,0,0,0,2,Male,0,2,11,4,1,2,1,0,0,0,0,0,2,0,3,1,0,5,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,1,2,10,0,0,0,0,8,0,0,0,0,14,0,2,0,1,0,10,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0.124426781,0,0,0,0,0,0,0.17,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Of the Quorum of the Twelve Apostles,7,0,0,0,0,17,0.54,0,0,2,2.124334968,1,0,4,0,0,2,11,1,0,1,0,0,2,0,0,4,0,133.389,4,0,1,3271,1119,5,0,0,0,1974,0,12354
0,0,0,1,79,1,2,1,0,0,0,0,8,0,0,0,1,7,28,0,0,2,0,1,0,0,0,1,2,0,6,0,1,1,0,0,0,1,2,0,0,0,1,0,0,8,0,11362,1,0,15,0,0,0,0,0,3,0,0,4,0,1,0,1,9,1,0,0,1,0,27,0,2,1,4,Male,1,8,16,2,0,0,1,0,1,0,0,0,2,2,1,0,0,2,1,0,0,0,0,0,0,4,0,1,2,6,0,0,1,6,13,12,3,0,1,0,9,0,0,81,0,21,0,1,0,0,1,10,0,1,0,29,0,9,0,0,0,0,0,4,0,0,0,0.088052612,0,3,0,0,0,5,0.18,0,2,9,3,0,0,1,0,0,0,2,3,1,0,0,1,1,1,3,0,0,0,1,1,0,1,3,0,1,0,0,0,0,0,2,0,of the Quorum of the Twelve Apostles,0,0,0,0,0,19,0.55,0,2,1,2.870433037,2,0,0,0,1,0,13,0,0,5,1,7,7,0,0,4,3,164.571,4,1,0,5474,1701,7,0,1,0,1986,1,12342
0,0,0,0,5,8,0,3,0,0,3,0,8,1,1,1,0,6,1,0,0,7,0,0,1,0,0,2,0,0,26,1,0,2,0,0,0,1,0,0,0,0,1,2,0,0,0,8669,0,2,0,1,1,0,1,1,0,0,0,2,1,0,0,4,11,2,1,4,0,0,102,0,0,0,1,Male,0,1,14,4,0,2,2,1,2,0,0,0,9,0,3,1,0,7,2,0,0,0,0,1,1,5,2,0,4,0,0,0,0,5,2,13,0,0,1,0,12,1,1,0,3,19,0,2,0,1,0,3,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0.125566465,0,0,0,1,0,0,0.21,0,0,1,6,0,0,1,2,0,1,6,0,0,0,0,1,1,1,0,0,2,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,Of the First Presidency,7,0,0,0,0,21,0.56,0,0,2,0.5296,3,0,12,0,0,1,20,1,0,1,0,4,2,0,0,5,0,87.891,3,0,4,5296,1488,11,0,0,0,1994,0,12096
0,0,0,0,8,0,4,0,0,0,0,0,1,0,0,1,0,5,0,3,0,1,0,0,0,0,1,8,0,0,11,0,0,2,0,0,0,2,0,0,0,0,5,2,0,6,0,15058,8,0,0,0,0,1,0,0,0,1,3,3,3,0,0,3,3,16,0,0,0,0,37,0,1,2,2,Male,0,14,6,2,0,1,0,1,27,0,1,0,0,0,13,0,1,5,0,0,0,0,0,0,0,3,0,2,3,0,0,0,5,1,1,31,2,0,0,0,14,80,0,0,0,8,0,0,1,1,1,9,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0.039297659,0,2,0,0,0,0,0.16,0,0,3,2,0,0,0,1,0,1,0,2,2,0,5,1,1,2,0,0,3,0,3,0,0,0,2,0,0,1,1,0,0,2,2,0,President of The Church of Jesus Christ of Latter-day Saints,1,0,0,2,0,4,0.54,1,0,0,2.342966399,0,0,11,0,1,4,1,1,0,0,0,0,1,0,0,2,0,22.05,0,0,5,4784,1383,3,0,1,2,1976,1,12075
